I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-116.57,-50.74,65.83,83.38,-91.42,7.77,220.41,-365.36,-190.23,-40.51,58.98,-244.38
-115.71,-50.07,65.64,82.62,-90.93,7.99,220.91,-370.91,-194.3,-43.04,56.8,-248.53
-114.4,-49.06,65.34,81.46,-90.15,8.33,221.34,-376.17,-198.25,-45.68,53.91,-252.71
-112.9,-47.92,64.97,80.14,-89.25,8.69,221.63,-381.27,-202.17,-48.56,48.91,-257.22
-110.19,-45.84,64.35,77.75,-87.62,9.4,222.09,-385.68,-205.71,-51.25,45.66,-261.15
-106.19,-42.73,63.46,74.21,-85.22,10.47,222.73,-389.35,-208.86,-53.7,44.47,-264.42
-101.61,-39.18,62.43,70.14,-82.45,11.7,223.34,-392.66,-211.85,-56.26,42.28,-267.71
-96.18,-34.97,61.21,65.33,-79.18,13.15,223.97,-395.47,-214.59,-58.83,39.97,-270.81
-92.04,-31.27,60.76,61.42,-76.91,14.75,224.91,-397.98,-216.02,-60.76,38.79,-273.75
-89.45,-28.26,61.18,58.63,-75.84,16.45,226.17,-400.24,-216.04,-62.01,38.51,-276.61
-87.23,-25.21,62.0,56.0,-75.13,18.38,227.67,-402.04,-215.08,-62.81,39.2,-279.2
-85.98,-22.48,63.48,54.01,-75.23,20.5,229.48,-403.44,-212.84,-62.98,41.13,-281.55
-84.62,-19.47,65.11,51.83,-75.35,22.83,231.39,-404.4,-209.96,-62.98,42.9,-283.78
-83.07,-16.15,66.86,49.4,-75.42,25.38,233.42,-404.88,-206.47,-62.79,44.52,-285.87
-82.41,-13.1,69.24,47.54,-76.24,28.13,235.73,-404.95,-201.73,-62.04,46.93,-287.77
-82.43,-10.18,72.16,46.1,-77.66,31.08,238.28,-404.59,-195.85,-60.8,49.86,-289.5
-81.32,-6.33,74.88,43.62,-78.42,34.4,240.97,-403.49,-189.51,-59.4,53.64,-290.77
-79.07,-1.52,77.42,40.1,-78.52,38.1,243.81,-401.64,-182.65,-57.81,58.42,-291.53
-76.42,3.79,80.07,36.12,-78.47,42.11,246.84,-399.15,-175.01,-55.91,63.86,-291.94
-72.93,9.9,82.66,31.34,-77.98,46.48,250.03,-395.93,-166.72,-53.77,70.09,-291.91
-69.97,16.01,85.78,26.81,-77.99,51.13,253.51,-392.17,-157.2,-51.08,77.19,-291.58
-67.61,22.07,89.47,22.61,-78.58,56.05,257.3,-387.86,-146.38,-47.79,85.17,-290.98
-64.83,28.71,93.3,17.9,-79.03,61.34,261.32,-382.84,-134.65,-44.13,94.11,-289.93
-61.93,35.76,97.42,12.94,-79.56,66.97,265.61,-377.12,-121.86,-40.0,104.04,-288.46
-58.88,41.57,100.18,8.52,-79.36,71.28,266.07,-373.63,-111.12,-36.75,109.94,-287.52
-55.58,46.05,101.38,4.62,-78.28,74.13,262.3,-372.63,-102.77,-34.53,111.33,-287.17
-52.25,49.85,101.9,1.05,-76.85,76.28,256.22,-372.77,-95.22,-32.65,110.61,-286.98
-48.86,52.52,101.25,-1.99,-74.84,77.26,246.66,-374.88,-89.37,-31.48,106.36,-287.2
-45.17,55.14,100.27,-5.16,-72.52,78.06,235.94,-377.24,-83.49,-30.29,101.5,-287.26
-41.22,57.76,99.03,-8.46,-69.93,78.7,224.16,-379.78,-77.49,-29.03,96.17,-287.12
-37.07,59.41,96.64,-11.38,-66.7,78.28,209.05,-384.1,-73.05,-28.42,87.61,-287.29
-32.68,60.3,93.28,-14.05,-62.88,76.98,191.05,-389.9,-69.82,-28.31,76.38,-287.68
-28.46,61.39,90.27,-16.73,-59.31,75.96,173.77,-395.13,-65.4,-27.65,70.67,-287.64
-24.43,62.63,87.61,-19.39,-56.01,75.2,157.17,-399.83,-59.81,-26.45,70.86,-287.19
-20.38,63.68,84.72,-21.97,-52.59,74.23,139.75,-404.83,-54.04,-25.13,73.41,-286.57
-16.4,64.76,81.93,-24.53,-49.26,73.34,122.39,-409.63,-47.49,-23.43,80.48,-285.61
-12.29,65.0,78.21,-26.74,-45.41,71.54,102.3,-415.93,-42.08,-22.19,86.55,-284.84
-8.04,64.36,73.46,-28.58,-41.0,68.78,79.26,-423.86,-37.93,-21.44,91.3,-284.27
-3.82,63.41,68.46,-30.25,-36.48,65.73,55.34,-432.2,-33.65,-20.59,99.39,-283.54
0.39,61.95,62.95,-31.67,-31.73,62.17,29.91,-441.37,-29.68,-19.82,109.66,-282.77
4.2,60.78,58.06,-33.0,-27.43,59.07,9.51,-451.13,-27.11,-19.71,114.98,-282.65
7.53,60.03,53.96,-34.24,-23.69,56.57,-4.98,-461.33,-25.91,-20.24,115.24,-283.21
10.6,59.15,49.95,-35.27,-20.09,54.06,-17.1,-472.42,-25.91,-21.29,113.06,-284.23
13.29,58.39,46.36,-36.13,-16.84,51.81,-24.92,-484.31,-27.4,-23.01,106.59,-285.89
15.77,57.4,42.71,-36.76,-13.65,49.42,-31.75,-496.9,-29.46,-24.95,101.21,-287.7
18.06,56.12,38.96,-37.14,-10.5,46.83,-37.76,-510.24,-32.11,-27.11,97.13,-289.66
19.93,54.94,35.65,-37.32,-7.72,44.52,-39.54,-524.32,-36.09,-29.86,90.11,-292.2
21.41,53.79,32.67,-37.29,-5.26,42.39,-37.67,-539.16,-41.23,-33.11,81.24,-295.23
22.88,51.84,28.73,-36.85,-2.44,39.47,-37.69,-552.93,-45.43,-36.17,74.14,-298.37
24.32,49.09,23.78,-36.01,0.75,35.75,-39.54,-565.43,-48.58,-39.02,68.62,-301.66
25.57,45.86,18.4,-34.82,3.99,31.64,-40.87,-577.54,-51.6,-41.95,63.72,-305.23
26.7,41.96,12.26,-33.22,7.47,26.89,-42.99,-588.73,-53.92,-44.78,60.29,-309.01
27.43,37.93,6.68,-31.33,10.68,22.19,-41.65,-600.06,-57.02,-48.04,55.1,-313.35
27.72,33.8,1.78,-29.13,13.57,17.59,-36.5,-611.59,-60.99,-51.75,48.03,-318.27
27.77,29.13,-3.38,-26.54,16.53,12.53,-30.68,-622.28,-64.59,-55.52,41.4,-323.56
27.51,24.04,-8.48,-23.55,19.45,7.18,-23.18,-632.35,-68.15,-59.45,34.52,-329.3
26.64,19.56,-12.02,-20.8,20.94,3.11,-17.98,-642.55,-71.48,-62.98,28.37,-335.31
25.13,15.76,-13.92,-18.34,20.92,0.41,-15.76,-652.79,-74.42,-66.02,23.31,-341.57
23.06,12.22,-14.63,-15.86,19.93,-1.54,-13.91,-662.79,-77.24,-68.89,18.38,-348.22
20.34,9.22,-13.7,-13.55,17.58,-2.31,-13.61,-672.71,-79.82,-71.44,13.92,-355.23
17.18,6.04,-12.17,-11.01,14.74,-2.93,-13.24,-681.79,-81.94,-73.86,9.97,-362.67
13.58,2.66,-10.02,-8.2,11.42,-3.43,-12.61,-689.94,-83.58,-76.17,6.47,-370.55
9.33,-0.31,-6.32,-5.49,6.83,-2.89,-13.6,-697.63,-84.73,-78.1,3.74,-378.82
4.47,-3.01,-1.23,-2.78,1.13,-1.52,-15.89,-704.66,-85.31,-79.68,1.79,-387.48
0.05,-6.04,1.76,0.35,-2.98,-1.43,-15.36,-713.32,-86.54,-81.46,-0.74,-396.79
-3.84,-9.37,2.44,3.91,-5.36,-2.7,-11.9,-723.88,-88.51,-83.42,-3.9,-406.75
-7.71,-12.81,2.42,7.72,-7.19,-4.44,-7.32,-735.06,-90.54,-85.32,-6.99,-417.27
-11.27,-16.48,0.74,11.91,-7.76,-7.2,-0.59,-747.52,-92.94,-87.29,-10.33,-428.44
-15.2,-19.86,-0.24,16.12,-8.88,-9.47,5.39,-760.0,-94.97,-88.9,-13.03,-440.11
-19.53,-22.92,-0.37,20.34,-10.65,-11.16,10.41,-772.39,-96.54,-90.13,-14.97,-452.28
-23.68,-26.03,-1.64,24.82,-11.54,-13.51,16.77,-785.9,-98.29,-91.27,-16.88,-465.08
-27.79,-29.06,-3.54,29.49,-11.92,-16.18,23.83,-800.26,-100.03,-92.22,-18.54,-478.51
-31.33,-31.75,-4.45,33.24,-12.81,-18.1,29.07,-812.08,-101.46,-93.4,-20.38,-491.1
-34.14,-34.1,-4.45,35.99,-14.1,-19.3,32.49,-821.19,-102.61,-94.88,-22.51,-502.76
-36.58,-36.16,-4.0,38.19,-15.55,-20.09,34.82,-829.04,-103.51,-96.38,-24.57,-514.13
-38.44,-37.83,-2.72,39.54,-17.38,-20.2,35.39,-834.71,-104.08,-98.02,-26.7,-524.83
-39.88,-39.35,-2.08,40.74,-18.58,-20.58,36.22,-840.48,-104.63,-99.61,-28.77,-535.71
-40.88,-40.72,-2.13,41.79,-19.1,-21.27,37.32,-846.47,-105.17,-101.14,-30.77,-546.82
-41.18,-41.74,-1.85,42.06,-19.6,-21.56,37.13,-850.73,-105.46,-102.8,-32.87,-557.36
-40.79,-42.45,-1.55,41.69,-19.85,-21.66,36.02,-853.74,-105.59,-104.55,-35.05,-567.5
-40.29,-42.9,-1.76,41.37,-19.62,-21.94,34.95,-856.32,-105.47,-105.96,-36.66,-578.25
-39.66,-43.07,-2.43,41.07,-18.95,-22.36,33.79,-858.26,-105.07,-107.01,-37.66,-589.58
-38.6,-42.95,-3.56,40.52,-17.75,-22.89,32.31,-859.48,-104.46,-107.88,-38.35,-601.1
-37.22,-42.53,-5.26,39.89,-15.95,-23.61,30.73,-860.1,-103.62,-108.46,-38.57,-613.06
-35.09,-41.72,-7.0,38.55,-13.83,-24.13,28.0,-859.1,-102.52,-109.06,-38.72,-624.63
-32.13,-40.5,-8.79,36.45,-11.36,-24.44,24.07,-856.41,-101.16,-109.69,-38.84,-635.75
-28.66,-38.9,-11.02,34.03,-8.32,-24.82,19.58,-852.62,-99.51,-110.11,-38.58,-647.03
-24.54,-36.91,-13.6,31.12,-4.76,-25.18,14.27,-847.46,-97.58,-110.38,-38.01,-658.27
-21.44,-35.35,-15.34,28.84,-2.23,-25.33,9.83,-843.08,-96.01,-110.55,-37.51,-667.38
-19.52,-34.31,-16.18,27.35,-0.85,-25.26,6.45,-839.71,-94.85,-110.61,-37.07,-674.19
-17.91,-33.36,-16.62,25.98,0.11,-25.03,3.16,-836.11,-93.79,-110.56,-36.58,-679.54
-17.08,-32.73,-16.33,25.07,0.21,-24.58,0.42,-832.89,-93.02,-110.41,-36.12,-682.83
-16.12,-31.94,-16.13,24.06,0.43,-24.1,-2.59,-828.9,-92.13,-110.06,-35.39,-685.38
-14.96,-30.95,-16.05,22.9,0.84,-23.6,-5.98,-824.03,-91.12,-109.52,-34.38,-687.22
-14.48,-30.21,-15.39,22.16,0.55,-22.93,-8.89,-819.36,-90.33,-108.83,-33.3,-687.13
-14.48,-29.64,-14.34,21.72,-0.24,-22.13,-11.51,-814.65,-89.69,-107.96,-32.1,-685.33
-13.62,-28.58,-13.67,20.6,-0.38,-21.3,-15.27,-808.13,-88.72,-106.91,-30.58,-683.05
-11.88,-27.03,-13.39,18.79,0.11,-20.42,-20.19,-799.78,-87.4,-105.68,-28.74,-680.2
-9.8,-25.25,-13.21,16.7,0.8,-19.48,-25.69,-790.28,-85.95,-104.25,-26.62,-676.32
-7.06,-23.07,-13.32,14.07,1.98,-18.5,-32.15,-779.17,-84.22,-102.62,-24.18,-671.65
-4.68,-20.99,-13.07,11.65,2.74,-17.38,-38.5,-767.74,-82.61,-100.79,-21.59,-665.09
-2.73,-19.05,-12.42,9.48,3.03,-16.12,-44.69,-756.07,-81.13,-98.76,-18.85,-656.53
-0.41,-16.86,-11.85,6.99,3.52,-14.78,-51.55,-743.12,-79.5,-96.52,-15.83,-646.7
2.03,-14.53,-11.23,4.34,4.01,-13.35,-58.85,-729.17,-77.81,-94.06,-12.57,-635.32
4.27,-12.34,-11.06,2.07,4.94,-12.14,-64.78,-716.04,-76.92,-92.41,-10.43,-622.76
6.36,-10.28,-11.45,0.18,6.42,-11.17,-69.27,-703.77,-76.88,-91.66,-9.54,-609.08
8.28,-8.29,-12.04,-1.48,8.11,-10.29,-73.0,-691.71,-77.36,-91.34,-9.27,-593.87
9.97,-6.45,-13.02,-2.76,10.15,-9.6,-75.47,-680.34,-78.6,-91.73,-10.02,-577.23
11.81,-4.51,-14.19,-4.11,12.45,-8.93,-77.93,-668.34,-80.04,-92.24,-10.96,-559.06
13.8,-2.46,-15.54,-5.53,15.0,-8.27,-80.41,-655.67,-81.67,-92.85,-12.07,-539.28
15.67,-0.5,-17.31,-6.67,17.97,-7.78,-81.84,-643.42,-83.98,-94.11,-14.12,-518.01
17.5,1.44,-19.47,-7.63,21.35,-7.44,-82.47,-631.33,-86.89,-95.92,-16.95,-495.19
20.48,2.55,-23.05,-9.17,25.34,-8.71,-83.22,-616.65,-87.28,-96.09,-18.67,-475.64
24.7,2.73,-28.2,-11.33,30.02,-11.76,-84.02,-599.27,-84.93,-94.48,-19.2,-459.86
29.65,2.39,-34.44,-13.79,35.28,-15.91,-84.57,-580.31,-81.24,-92.07,-19.36,-445.53
35.66,1.27,-42.1,-16.76,41.22,-21.58,-85.07,-559.04,-75.34,-88.26,-18.67,-434.05
42.0,-0.22,-50.67,-19.7,47.79,-28.01,-84.66,-537.34,-69.18,-84.5,-18.45,-422.63
48.63,-2.08,-60.15,-22.57,54.99,-35.16,-83.27,-515.29,-62.85,-80.87,-18.78,-411.16
56.24,-4.72,-71.12,-25.83,62.96,-43.85,-81.49,-491.31,-54.6,-76.11,-18.58,-402.29
64.69,-8.08,-83.51,-29.37,71.71,-53.95,-79.1,-465.78,-44.83,-70.53,-18.14,-395.51
80.22,-1.77,-92.48,-40.55,83.14,-56.01,-71.84,-420.75,-11.77,-40.32,4.64,-373.36
103.59,15.2,-97.64,-60.18,97.5,-49.21,-59.32,-354.15,47.06,17.14,52.18,-334.5
131.82,37.99,-101.28,-84.77,113.92,-37.93,-43.34,-274.59,121.31,90.56,113.96,-286.85
166.77,69.57,-102.04,-116.46,133.0,-19.5,-22.68,-176.75,217.43,186.95,196.45,-225.53
206.04,106.76,-102.93,-154.16,153.71,1.51,0.13,-70.46,332.2,312.6,311.74,-140.01
249.63,149.61,-104.09,-198.03,176.07,24.95,25.04,44.0,466.18,469.1,461.92,-28.56
300.53,202.53,-102.86,-250.72,201.13,55.56,54.47,176.44,627.24,660.42,647.71,108.57
358.47,265.23,-99.82,-312.4,228.75,92.57,87.99,325.2,815.89,889.93,874.08,275.53
430.2,331.56,-101.63,-382.25,266.04,125.89,101.27,438.94,984.06,1113.7,1107.68,446.16
517.08,401.94,-108.57,-461.04,313.95,155.37,92.21,514.18,1129.35,1330.31,1348.18,620.16
616.08,479.59,-117.86,-549.74,369.13,185.51,72.05,574.32,1270.79,1560.25,1617.34,814.73
729.54,563.35,-131.27,-648.64,433.78,213.82,33.9,605.29,1395.49,1792.67,1908.07,1024.31
812.43,634.69,-136.45,-725.55,478.26,246.08,-8.63,575.3,1428.23,1911.92,2088.93,1173.27
860.67,691.99,-132.37,-777.64,499.87,282.72,-55.01,479.46,1359.15,1905.61,2148.42,1255.45
897.8,743.08,-126.49,-820.59,514.67,318.81,-118.25,319.22,1210.93,1817.98,2142.94,1302.23
911.4,782.61,-115.6,-845.37,514.55,355.59,-195.9,82.38,958.57,1613.55,2034.49,1291.86
863.12,803.24,-57.52,-830.95,460.43,397.51,-262.82,-148.37,658.16,1310.43,1805.25,1214.25
748.35,803.29,51.86,-774.3,348.06,444.36,-318.66,-371.32,307.13,902.11,1447.0,1064.47
578.47,780.84,195.64,-676.61,191.22,494.87,-374.07,-637.61,-94.49,421.94,991.93,839.83
340.7,732.43,386.42,-529.97,-22.43,550.12,-422.77,-928.88,-533.58,-126.92,431.9,533.4
129.8,675.99,534.91,-399.97,-203.59,588.54,-460.22,-1148.89,-899.26,-590.24,-46.83,263.08
-48.77,610.78,634.55,-289.06,-346.43,608.16,-485.34,-1291.54,-1172.73,-941.29,-421.08,36.06
-234.77,523.88,739.25,-157.11,-492.35,620.05,-494.52,-1387.72,-1391.33,-1245.06,-784.18,-209.42
-403.17,418.41,826.34,-19.46,-617.79,618.21,-485.23,-1409.28,-1516.45,-1449.57,-1080.58,-442.82
-519.2,330.11,860.34,85.69,-691.13,594.56,-475.56,-1399.81,-1575.37,-1566.53,-1275.26,-617.83
-575.93,260.77,839.51,156.82,-707.05,547.87,-464.87,-1356.16,-1558.49,-1584.52,-1358.07,-729.28
-582.54,195.3,769.71,199.51,-674.86,476.26,-441.07,-1229.01,-1459.98,-1515.5,-1350.05,-782.95
-525.11,143.34,639.52,202.03,-582.53,376.31,-407.53,-1022.43,-1279.64,-1355.06,-1235.16,-762.06
-477.75,79.84,524.08,213.01,-501.36,284.86,-364.57,-834.8,-1109.8,-1207.01,-1137.86,-750.85
-442.43,3.57,426.18,232.28,-434.21,203.15,-310.7,-664.58,-957.77,-1082.36,-1067.27,-749.81
-372.0,-64.54,298.22,224.23,-335.21,109.54,-247.78,-462.88,-777.57,-927.12,-948.01,-700.3
-282.92,-129.64,157.44,198.21,-220.74,12.72,-175.41,-251.62,-594.55,-770.97,-811.72,-619.44
-220.85,-186.6,46.12,190.23,-134.11,-67.75,-118.75,-66.59,-432.49,-630.18,-697.67,-567.79
-186.75,-231.98,-34.79,199.32,-76.4,-130.94,-80.63,89.84,-295.72,-508.7,-607.2,-544.91
-171.73,-271.36,-91.52,214.29,-40.09,-178.91,-48.79,216.57,-196.95,-427.21,-549.16,-533.86
-188.99,-302.14,-111.52,243.95,-37.94,-205.43,-30.62,301.09,-147.77,-396.03,-537.7,-550.45
-189.18,-321.4,-133.61,256.57,-26.56,-226.13,-11.4,375.82,-95.56,-354.11,-510.96,-542.41
-172.3,-328.78,-156.35,250.73,-6.7,-239.6,9.49,436.54,-45.26,-307.04,-473.19,-508.57
-175.4,-322.84,-147.95,249.58,-12.31,-231.58,17.94,453.21,-37.35,-298.75,-470.94,-488.93
-189.05,-302.27,-114.63,246.19,-35.72,-203.88,16.62,428.88,-64.56,-320.29,-494.72,-473.0
-190.46,-291.9,-101.07,241.74,-43.45,-191.03,22.88,433.52,-68.52,-319.24,-492.92,-452.81
-182.32,-293.11,-106.42,238.83,-37.24,-193.55,36.1,467.45,-50.68,-297.71,-468.09,-432.73
-169.71,-292.56,-112.18,232.0,-28.9,-195.13,49.38,496.4,-36.65,-277.18,-440.83,-409.94
-147.85,-296.56,-128.76,222.18,-10.9,-204.16,66.65,536.8,-13.19,-245.94,-399.8,-383.9
-135.93,-292.04,-134.84,214.53,-2.29,-205.62,73.51,561.47,-2.06,-228.26,-376.37,-363.41
-134.74,-277.56,-128.93,208.7,-4.13,-198.22,68.75,567.35,-5.22,-226.07,-373.19,-348.49
-131.09,-264.85,-130.15,203.06,-0.89,-196.33,62.5,581.16,-1.23,-218.09,-366.04,-334.85
-129.23,-250.92,-134.12,198.73,3.41,-196.88,51.25,597.04,5.52,-209.5,-362.2,-324.5
-125.04,-238.75,-134.67,191.9,6.07,-194.36,46.26,608.16,8.12,-203.03,-355.33,-310.02
-116.84,-230.16,-133.95,182.35,8.83,-190.42,49.5,617.84,9.3,-196.03,-342.24,-290.59
-109.72,-221.75,-132.25,172.85,10.37,-185.89,52.88,625.76,9.89,-190.52,-331.34,-271.38
-102.31,-214.88,-128.91,162.53,10.61,-180.1,59.68,631.6,9.39,-186.19,-320.23,-250.45
-93.78,-210.62,-128.78,153.19,14.19,-176.55,65.41,644.94,14.5,-176.68,-307.23,-231.18
-84.61,-208.98,-132.14,145.28,21.27,-175.54,69.28,666.63,25.98,-161.61,-293.0,-214.22
-74.01,-210.92,-136.41,137.34,29.7,-175.1,76.38,692.4,40.75,-143.38,-276.2,-196.39
-61.86,-216.9,-142.84,129.93,40.65,-176.14,85.68,724.98,60.79,-120.25,-256.47,-178.57
-53.38,-216.74,-145.18,123.3,46.91,-174.54,88.16,746.09,72.66,-105.36,-242.54,-162.08
-48.83,-209.91,-142.79,117.42,47.8,-169.85,83.7,754.24,75.3,-99.73,-234.74,-146.7
-45.66,-201.85,-139.68,112.7,47.76,-164.82,75.9,760.64,76.94,-95.46,-228.55,-132.52
-45.19,-190.0,-134.2,109.26,44.87,-158.38,62.49,760.59,74.12,-95.91,-226.15,-119.84
-44.37,-180.85,-129.57,106.89,43.0,-152.65,49.85,764.58,74.63,-93.51,-222.23,-107.37
-42.93,-175.1,-126.28,105.74,42.66,-147.99,38.34,774.07,79.58,-87.23,-216.21,-95.17
-43.53,-167.46,-121.39,106.11,40.38,-142.47,22.88,780.11,82.33,-83.54,-212.49,-84.15
-45.51,-159.48,-115.69,108.06,37.11,-136.64,4.82,785.34,84.88,-80.54,-209.79,-74.08
-45.26,-152.09,-111.18,107.0,35.2,-131.37,-9.52,790.55,87.15,-76.64,-205.54,-62.15
-42.76,-144.84,-107.7,102.59,34.47,-126.52,-20.12,794.87,88.47,-72.34,-199.95,-48.21
-39.25,-138.44,-104.93,97.11,34.49,-122.13,-29.01,799.97,90.38,-66.96,-193.31,-33.44
-33.81,-133.04,-103.35,89.33,35.84,-118.39,-34.57,805.88,92.73,-60.19,-184.98,-17.09
-29.17,-127.0,-101.23,82.11,36.44,-114.46,-41.73,810.48,94.32,-54.2,-177.38,-1.08
-25.44,-120.42,-98.57,75.68,36.27,-110.37,-50.63,813.98,95.35,-48.85,-170.48,14.5
-20.44,-114.24,-96.65,67.52,36.85,-106.72,-57.39,817.47,96.27,-42.8,-162.51,31.29
-14.74,-108.15,-95.13,58.25,37.76,-103.36,-63.0,820.62,96.9,-36.41,-153.94,48.9
-10.17,-102.8,-93.7,51.42,38.7,-100.21,-67.74,826.01,99.26,-29.19,-145.5,64.97
-6.63,-98.36,-92.48,47.04,39.82,-97.33,-71.12,834.05,103.6,-20.93,-137.04,79.51
-3.62,-94.31,-91.44,43.84,41.02,-94.69,-73.63,843.3,108.84,-12.07,-128.47,93.37
-1.57,-90.88,-90.53,42.74,42.26,-92.3,-75.16,854.55,115.6,-2.42,-119.93,105.97
1.16,-88.03,-90.34,41.03,44.17,-90.42,-74.42,866.74,122.94,8.25,-110.41,119.12
4.65,-85.73,-90.89,38.6,46.77,-89.06,-71.34,879.85,130.83,19.93,-99.86,132.92
7.72,-84.2,-91.9,37.57,49.76,-88.13,-66.38,895.12,140.25,32.76,-88.85,145.95
10.73,-83.46,-93.52,37.38,53.3,-87.7,-59.17,912.42,151.06,46.81,-77.13,158.61
13.87,-81.01,-93.79,35.53,55.71,-86.1,-53.75,925.59,159.09,58.03,-67.2,171.51
17.02,-76.66,-92.53,32.05,56.85,-83.18,-50.45,934.28,164.08,66.09,-59.34,184.56
20.38,-71.61,-90.77,27.73,57.62,-79.79,-47.03,941.34,167.96,73.01,-52.15,197.72
23.95,-65.19,-87.98,21.92,57.56,-75.46,-44.56,945.14,169.6,77.67,-46.35,211.12
27.35,-58.91,-85.24,16.64,57.58,-71.16,-40.69,949.64,171.72,82.5,-40.59,224.06
30.59,-52.86,-82.63,11.94,57.76,-66.95,-35.19,955.08,174.49,87.65,-34.77,236.51
33.9,-45.69,-79.14,6.29,57.25,-61.95,-30.12,958.09,175.59,90.94,-30.16,248.94
37.19,-37.71,-75.0,0.09,56.24,-56.34,-24.94,959.49,175.57,92.87,-26.5,261.19
40.68,-30.62,-71.7,-5.51,56.01,-51.39,-18.58,963.33,177.14,96.34,-21.78,273.28
44.43,-24.39,-69.25,-10.59,56.56,-47.08,-11.17,969.56,180.26,101.34,-16.0,285.23
48.26,-18.41,-67.08,-15.42,57.42,-42.94,-2.86,976.81,184.01,106.78,-9.93,296.94
52.26,-13.09,-65.56,-19.73,58.9,-39.29,6.56,986.09,189.06,113.4,-3.07,308.42
56.35,-7.08,-63.54,-24.6,60.04,-35.14,16.01,994.17,193.24,118.91,3.06,319.76
60.55,-0.31,-60.97,-30.08,60.8,-30.44,25.43,1000.91,196.44,123.2,8.39,330.97
64.92,6.22,-58.72,-35.41,61.93,-25.92,35.58,1008.76,200.3,127.98,14.06,341.98
69.46,12.8,-56.54,-40.82,63.2,-21.38,46.19,1017.03,204.36,132.75,19.77,352.82
73.4,18.93,-54.28,-45.75,64.09,-17.1,54.95,1023.4,207.63,136.8,25.33,363.35
76.66,24.44,-52.02,-50.08,64.61,-13.18,61.69,1027.94,210.19,140.24,30.88,373.56
79.61,29.79,-49.66,-54.22,64.88,-9.35,67.3,1031.25,212.18,143.06,36.25,383.53
82.04,34.79,-47.19,-58.02,64.78,-5.71,71.12,1032.73,213.36,145.1,41.44,393.2
84.41,39.51,-44.91,-61.57,64.82,-2.27,74.66,1034.37,214.73,147.21,46.82,402.62
86.77,43.94,-42.83,-64.93,64.99,0.99,77.93,1036.2,216.29,149.37,52.4,411.81
88.67,47.93,-40.78,-67.85,64.94,3.96,79.57,1036.72,217.35,151.03,57.99,420.69
90.2,51.45,-38.83,-70.37,64.77,6.64,79.83,1036.32,218.11,152.37,63.66,429.28
91.9,55.21,-36.79,-73.08,64.64,9.5,80.19,1035.93,218.76,153.33,69.15,437.64
93.74,59.24,-34.64,-76.0,64.51,12.54,80.57,1035.43,219.25,153.84,74.4,445.76
95.53,63.19,-32.52,-78.85,64.39,15.53,80.39,1034.65,219.62,154.04,79.63,453.61
97.41,67.22,-30.39,-81.76,64.3,18.58,79.96,1033.79,219.9,153.91,84.76,461.2
98.93,70.87,-28.3,-84.32,64.07,21.4,77.99,1031.9,219.78,153.32,89.92,468.48
100.08,74.08,-26.28,-86.49,63.68,23.94,74.34,1028.92,219.26,152.27,95.11,475.44
101.16,77.24,-24.25,-88.59,63.25,26.46,69.91,1025.5,218.51,150.79,100.24,482.1
102.07,80.22,-22.24,-90.52,62.76,28.88,64.35,1021.41,217.47,148.86,105.32,488.46
102.4,82.46,-20.35,-91.81,62.0,30.89,60.19,1017.4,216.21,147.72,109.24,495.27
102.12,83.94,-18.58,-92.42,60.99,32.49,57.74,1013.59,214.76,147.47,111.88,502.6
101.37,84.83,-16.9,-92.52,59.76,33.76,55.55,1009.46,213.03,147.52,113.78,510.09
100.02,84.99,-15.34,-91.97,58.28,34.62,54.34,1005.24,211.02,148.22,114.61,517.94
98.38,84.8,-13.82,-91.1,56.67,35.3,52.82,1000.65,208.75,148.85,114.99,525.75
96.46,84.28,-12.35,-89.94,54.93,35.79,50.86,995.64,206.2,149.4,114.94,533.47
93.99,83.07,-10.98,-88.17,52.95,35.91,49.75,990.55,203.37,150.52,113.85,541.53
91.02,81.24,-9.71,-85.86,50.75,35.69,49.22,985.31,200.28,152.07,111.84,549.84
87.74,79.05,-8.5,-83.21,48.44,35.24,47.09,979.21,196.82,153.2,110.02,557.84
84.14,76.45,-7.37,-80.2,46.0,34.54,43.31,972.23,192.97,153.91,108.4,565.55
80.13,73.36,-6.32,-76.75,43.4,33.57,38.78,964.68,188.79,154.54,106.51,573.17
75.77,69.84,-5.35,-72.91,40.67,32.32,32.94,956.37,184.24,154.9,104.61,580.6
70.84,65.61,-4.5,-68.46,37.68,30.69,27.42,947.8,179.37,155.69,101.86,588.26
65.33,60.67,-3.75,-63.36,34.46,28.66,22.3,939.01,174.18,156.95,98.2,596.21
59.37,55.15,-3.11,-57.77,31.04,26.3,16.33,929.6,168.62,158.19,94.27,604.1
52.88,49.0,-2.58,-51.6,27.41,23.57,9.86,919.67,162.69,159.55,89.88,612.05
46.91,43.61,-1.95,-45.96,24.07,21.24,5.37,910.05,157.14,160.26,86.86,619.09
41.55,39.14,-1.18,-40.96,21.06,19.41,2.96,900.76,152.02,160.2,85.49,625.08
36.27,34.86,-0.41,-36.04,18.13,17.67,1.72,891.51,147.0,159.85,84.75,630.55
31.38,31.18,0.44,-31.5,15.42,16.24,2.34,882.51,142.29,158.97,85.19,635.23
26.29,27.31,1.25,-26.74,12.67,14.69,3.07,873.2,137.43,157.92,85.9,639.6
