I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
35.89,139.26,90.4,-90.03,-17.13,114.23,-569.31,-1546.62,-1214.05,-208.35,240.64,346.25
15.28,80.81,60.39,-49.47,-17.73,69.15,-584.91,-1542.96,-1342.06,-436.89,57.94,252.11
-15.96,3.36,18.46,5.6,-15.67,9.27,-568.65,-1501.37,-1443.41,-679.64,-149.88,131.72
-55.9,-100.62,-38.6,78.75,-12.16,-71.54,-524.54,-1396.77,-1502.93,-934.07,-384.03,-21.19
-106.58,-232.39,-111.94,171.42,-6.46,-174.2,-445.19,-1229.77,-1515.24,-1193.51,-639.87,-207.92
-137.63,-321.01,-163.8,231.93,0.04,-244.43,-369.99,-1061.12,-1485.03,-1357.63,-822.68,-347.29
-146.57,-362.05,-191.88,256.82,7.3,-278.89,-299.8,-890.33,-1405.43,-1411.64,-920.54,-433.56
-149.81,-391.27,-215.7,272.5,16.66,-305.0,-207.97,-685.97,-1265.76,-1394.71,-973.02,-507.5
-139.19,-389.98,-225.4,265.29,27.89,-308.46,-102.96,-461.61,-1062.08,-1273.95,-950.59,-547.31
-128.94,-360.78,-214.31,245.94,29.75,-287.57,-18.5,-254.12,-843.38,-1113.01,-889.53,-552.07
-120.35,-303.11,-181.5,215.02,21.33,-241.53,44.56,-66.2,-609.13,-909.98,-787.27,-520.44
-99.34,-214.72,-121.17,159.64,7.78,-166.34,95.9,108.44,-346.96,-671.03,-642.59,-452.68
-68.8,-94.95,-29.87,81.19,-14.06,-60.02,126.18,257.92,-68.86,-412.06,-462.72,-346.77
-42.77,-4.82,30.02,22.36,-26.06,15.79,161.65,404.87,169.58,-184.75,-309.62,-258.74
-20.44,50.41,55.69,-15.27,-26.74,57.01,202.37,546.5,359.3,-5.15,-193.34,-193.21
3.14,100.47,81.26,-51.76,-27.62,95.48,226.6,659.09,514.44,132.26,-92.52,-121.52
24.89,128.33,91.28,-76.23,-24.12,114.92,239.08,744.38,615.11,203.65,-28.42,-58.98
44.33,153.43,99.37,-98.07,-20.66,131.4,252.16,812.42,707.96,276.55,34.96,-5.58
61.07,176.16,107.58,-117.6,-18.26,146.05,263.72,858.44,789.99,345.13,94.71,37.76
72.64,171.19,96.21,-120.53,-10.94,136.53,270.34,875.92,817.13,362.35,113.54,56.74
78.3,140.83,67.5,-107.71,0.31,104.94,274.13,864.38,795.32,337.89,95.08,48.67
81.42,127.04,53.22,-102.7,6.86,89.28,274.33,856.85,791.2,329.48,92.46,49.64
81.23,128.36,52.47,-104.42,8.88,88.44,271.01,854.39,802.5,335.12,102.63,57.77
74.85,124.3,50.6,-100.87,9.94,84.13,266.06,839.22,798.11,331.17,99.12,50.94
62.47,123.8,54.61,-96.85,8.03,84.6,259.61,819.36,792.51,330.72,92.53,35.81
57.25,120.02,54.8,-93.15,7.52,82.12,252.03,799.41,781.3,324.55,87.37,30.15
59.81,111.52,50.02,-89.18,8.73,75.43,243.96,779.47,763.43,312.43,82.58,33.29
63.64,108.56,50.56,-88.15,7.87,74.77,235.65,764.27,752.7,309.9,83.86,41.07
72.13,109.86,54.41,-90.49,5.85,78.66,227.58,755.99,749.37,316.44,92.96,57.96
76.07,111.02,54.94,-92.14,5.58,80.19,220.46,744.4,740.09,317.97,97.72,66.17
74.62,113.65,53.14,-93.82,6.83,80.65,214.72,731.05,727.46,317.1,99.44,65.23
75.18,119.55,51.07,-98.24,8.83,82.78,210.77,723.9,719.76,321.97,106.38,67.85
75.59,128.54,47.56,-104.98,12.22,85.6,209.13,721.88,715.59,330.93,116.79,70.29
75.64,132.78,46.07,-107.91,13.7,87.37,204.05,711.34,705.73,332.32,120.98,71.52
76.14,131.93,46.91,-106.97,13.08,88.18,195.36,692.58,690.89,326.42,119.35,72.85
75.61,130.0,47.6,-105.01,12.48,88.32,186.48,672.14,675.42,318.4,115.84,72.18
74.21,125.01,48.98,-100.57,11.12,87.34,176.08,647.0,657.51,305.62,108.27,69.57
73.7,123.19,50.06,-98.56,10.72,87.78,168.17,628.91,647.05,299.17,105.78,69.03
73.99,125.17,50.52,-99.46,11.59,89.71,163.35,619.2,645.27,300.14,109.21,70.5
74.34,126.25,51.51,-99.65,12.29,91.51,158.68,609.89,646.24,301.09,112.43,72.11
75.13,127.98,52.72,-100.34,13.29,93.74,155.26,604.07,652.75,304.86,117.74,74.77
75.18,128.64,53.46,-100.31,13.69,94.86,151.71,595.87,651.69,304.99,119.97,75.69
74.37,127.66,53.78,-99.13,13.26,94.58,147.69,584.26,641.68,300.39,118.22,74.58
73.55,127.03,53.77,-98.32,12.83,94.06,144.84,574.66,631.44,296.5,116.85,73.49
72.43,126.22,53.27,-97.51,12.14,92.85,142.79,565.53,617.53,291.58,114.43,71.7
71.48,125.3,52.83,-96.72,11.51,91.45,141.99,559.11,607.02,288.17,112.9,70.4
70.79,124.5,52.45,-96.14,11.05,89.97,142.72,556.24,601.05,287.01,112.84,69.85
69.94,123.35,51.69,-95.46,10.38,87.76,144.54,554.68,593.37,285.49,112.18,68.96
69.03,121.92,50.67,-94.77,9.58,84.94,147.67,555.23,585.81,284.4,111.51,68.07
68.26,120.79,50.13,-94.16,8.89,83.15,148.06,551.53,578.1,282.37,110.67,67.14
67.59,119.93,50.11,-93.6,8.31,82.44,145.3,542.77,569.56,279.01,109.44,66.08
67.06,119.14,50.28,-93.13,7.78,82.11,141.54,532.7,561.73,275.63,108.37,65.19
66.7,118.57,50.86,-92.75,7.36,82.58,135.63,519.49,554.41,271.8,107.39,64.43
66.35,117.86,51.25,-92.45,6.87,82.76,130.0,506.76,546.64,268.01,106.31,63.7
66.04,117.02,51.43,-92.23,6.3,82.59,124.84,494.85,538.62,264.42,105.23,63.03
65.88,116.31,51.85,-92.13,5.8,82.98,117.94,480.38,530.61,260.41,104.16,62.49
65.85,115.66,52.38,-92.14,5.33,83.68,109.8,464.13,522.48,256.13,103.07,62.09
65.51,115.31,52.99,-91.98,4.75,84.25,104.0,452.1,515.57,253.31,102.71,62.43
64.83,115.3,53.74,-91.6,4.06,84.74,100.6,444.42,510.01,252.04,103.16,63.6
64.02,115.51,54.56,-91.17,3.32,85.23,98.21,438.76,505.1,251.62,104.07,65.33
62.96,115.99,55.44,-90.61,2.48,85.63,97.76,436.68,501.2,252.52,105.67,67.82
61.95,116.71,56.53,-90.12,1.68,86.44,96.59,433.87,497.73,253.65,107.6,70.77
61.02,117.66,57.83,-89.72,0.92,87.69,94.58,430.12,494.65,254.97,109.85,74.19
59.91,118.95,59.28,-89.24,0.1,89.06,93.81,428.92,492.58,257.46,112.8,78.4
58.69,120.57,60.91,-88.72,-0.73,90.66,93.72,429.37,491.42,260.9,116.41,83.39
57.63,121.56,62.24,-88.26,-1.57,91.83,92.64,427.32,488.68,262.58,118.71,86.81
56.74,121.83,63.22,-87.85,-2.42,92.46,90.65,422.8,484.21,262.36,119.57,88.49
55.92,121.86,64.11,-87.46,-3.27,92.98,88.17,417.19,479.13,261.42,119.91,89.54
55.24,121.38,64.77,-87.13,-4.12,93.18,84.8,409.43,472.78,259.02,119.19,89.31
54.49,121.01,65.47,-86.77,-4.98,93.39,82.04,402.85,466.79,257.04,118.68,89.29
53.65,120.78,66.23,-86.35,-5.88,93.63,79.95,397.58,461.25,255.56,118.44,89.55
52.89,120.16,66.81,-85.97,-6.77,93.58,77.42,391.08,454.76,253.03,117.39,88.81
52.17,119.27,67.25,-85.58,-7.68,93.31,74.79,384.03,447.67,249.84,115.79,87.36
51.38,118.8,67.91,-85.2,-8.58,93.39,72.58,378.34,441.54,247.68,114.95,86.84
50.52,118.74,68.8,-84.83,-9.47,93.83,70.73,373.89,436.35,246.51,114.87,87.2
49.63,118.85,69.77,-84.45,-10.36,94.39,69.21,370.26,431.56,245.78,115.07,87.89
48.66,119.3,70.91,-84.08,-11.24,95.23,68.15,367.9,427.56,245.91,115.89,89.29
47.74,119.55,71.95,-83.71,-12.12,95.91,66.93,365.03,423.06,245.49,116.27,90.12
46.86,119.57,72.87,-83.36,-13.0,96.41,65.56,361.61,418.0,244.45,116.16,90.3
45.96,119.77,73.89,-83.02,-13.86,97.07,64.45,358.89,413.34,243.85,116.35,90.82
45.05,120.04,74.93,-82.68,-14.72,97.78,63.47,356.51,408.79,243.38,116.61,91.37
44.18,120.17,75.86,-82.32,-15.55,98.34,62.21,353.0,403.33,241.9,116.43,91.68
43.35,120.17,76.67,-81.94,-16.35,98.76,60.66,348.35,396.96,239.4,115.83,91.82
42.56,120.08,77.4,-81.54,-17.13,99.07,58.94,342.99,389.96,236.21,114.9,91.73
41.81,119.83,78.0,-81.13,-17.88,99.24,56.94,336.52,382.06,232.02,113.52,91.34
41.07,119.66,78.62,-80.71,-18.61,99.45,55.0,330.12,374.09,227.77,112.19,91.08
40.32,119.57,79.26,-80.3,-19.31,99.72,53.14,323.81,366.05,223.44,110.9,90.93
39.61,119.4,79.8,-79.86,-19.98,99.89,51.08,316.66,357.29,218.33,109.3,90.64
38.93,119.2,80.29,-79.42,-20.62,100.01,48.89,308.88,347.97,212.61,107.48,90.3
38.27,118.99,80.76,-78.98,-21.23,100.12,46.78,301.2,338.52,206.76,105.57,89.8
37.62,118.76,81.19,-78.55,-21.82,100.19,44.75,293.56,328.88,200.75,103.54,89.1
36.99,118.52,81.58,-78.13,-22.38,100.24,42.72,285.75,318.95,194.44,101.38,88.32
36.38,118.29,81.95,-77.7,-22.91,100.28,40.75,277.93,308.82,187.93,99.13,87.42
35.8,118.0,82.24,-77.27,-23.39,100.25,38.63,269.4,298.02,180.71,96.6,86.38
35.27,117.66,82.44,-76.82,-23.84,100.13,36.35,260.1,286.54,172.76,93.8,85.23
34.76,117.29,82.59,-76.38,-24.24,99.98,34.04,250.52,274.66,164.4,90.82,83.93
34.28,116.89,82.68,-75.93,-24.6,99.76,31.67,240.49,262.27,155.51,87.61,82.48
33.53,115.93,82.47,-75.05,-24.93,99.13,29.06,229.17,249.06,146.68,84.14,80.78
32.46,114.35,81.95,-73.71,-25.21,98.05,26.22,216.52,235.03,138.01,80.39,78.83
31.24,112.4,81.21,-72.09,-25.45,96.67,23.17,202.8,220.22,129.1,76.36,76.65
29.77,109.92,80.19,-70.08,-25.65,94.89,19.88,187.76,204.54,120.14,72.04,74.22
28.22,107.22,79.01,-67.92,-25.8,92.92,16.47,171.96,188.21,110.84,67.46,71.58
26.61,104.29,77.68,-65.62,-25.89,90.76,12.94,155.4,171.22,101.17,62.62,68.73
24.76,100.86,76.07,-62.93,-25.94,88.21,9.17,137.56,153.36,91.41,57.48,65.61
22.71,96.97,74.2,-59.92,-25.94,85.31,5.19,118.53,134.66,81.51,52.05,62.23
20.68,93.0,72.22,-56.86,-25.88,82.3,1.07,98.73,115.22,70.91,46.32,58.68
18.67,88.92,70.13,-53.76,-25.76,79.18,-3.21,78.11,95.02,59.6,40.29,54.95
16.59,84.6,67.85,-50.48,-25.58,75.84,-7.67,56.5,74.0,47.8,33.96,51.0
14.49,80.11,65.42,-47.11,-25.33,72.33,-12.3,33.97,52.17,35.38,27.32,46.85
12.19,75.13,62.71,-43.39,-25.03,68.45,-17.18,10.1,29.38,22.72,20.35,42.41
9.67,69.65,59.71,-39.3,-24.66,64.17,-22.32,-15.16,5.61,9.85,13.02,37.67
7.06,63.88,56.49,-35.01,-24.23,59.64,-27.67,-41.57,-19.08,-3.56,5.36,32.7
4.32,57.74,53.04,-30.46,-23.73,54.8,-33.26,-69.24,-44.74,-17.42,-2.65,27.46
1.76,51.36,49.2,-25.92,-23.0,49.66,-38.0,-94.41,-68.84,-30.56,-10.28,22.35
-0.58,44.76,44.95,-21.41,-22.02,44.24,-41.78,-116.7,-91.13,-42.9,-17.45,17.41
-2.87,37.84,40.34,-16.78,-20.86,38.48,-45.12,-137.96,-112.84,-54.94,-24.53,12.43
-5.03,30.61,35.32,-12.09,-19.48,32.38,-47.72,-157.12,-133.26,-66.35,-31.29,7.54
-7.21,23.06,30.0,-7.23,-17.97,25.97,-50.2,-176.32,-153.85,-77.88,-38.18,2.5
-9.42,15.15,24.35,-2.19,-16.33,19.23,-52.58,-195.66,-174.66,-89.55,-45.2,-2.69
-11.49,6.94,18.31,2.91,-14.46,12.14,-54.28,-213.12,-194.34,-100.69,-51.97,-7.83
-13.47,-1.58,11.86,8.1,-12.39,4.72,-55.4,-229.08,-213.14,-111.45,-58.57,-12.96
-15.62,-10.61,5.08,13.64,-10.22,-3.12,-56.75,-246.32,-232.95,-122.57,-65.52,-18.39
-17.95,-20.16,-2.04,19.53,-7.95,-11.39,-58.32,-264.78,-253.74,-134.0,-72.84,-24.12
-20.34,-30.15,-9.54,25.67,-5.54,-20.06,-59.79,-283.36,-274.75,-145.48,-80.29,-30.03
-22.86,-40.64,-17.4,32.12,-3.0,-29.15,-61.33,-302.71,-296.44,-157.18,-88.02,-36.19
-25.3,-51.51,-25.7,38.7,-0.24,-38.64,-62.32,-320.63,-317.32,-168.47,-95.59,-42.37
-27.65,-62.76,-34.46,45.41,2.74,-48.54,-62.68,-336.96,-337.26,-179.3,-102.97,-48.54
-30.07,-74.5,-43.63,52.38,5.9,-58.88,-62.91,-353.3,-357.37,-190.11,-110.47,-54.89
-32.5,-86.71,-53.23,59.59,9.24,-69.66,-62.83,-369.13,-377.29,-200.76,-118.0,-61.37
-34.88,-97.09,-61.18,65.89,11.9,-78.72,-62.95,-383.04,-394.7,-210.37,-124.85,-67.32
-37.22,-105.41,-67.26,71.19,13.79,-85.86,-63.34,-395.03,-409.45,-218.9,-130.99,-72.7
-39.52,-112.76,-72.47,76.0,15.33,-92.09,-63.67,-405.37,-422.37,-226.63,-136.66,-77.77
-41.75,-118.45,-76.21,79.98,16.28,-96.78,-64.08,-413.67,-432.8,-233.3,-141.68,-82.34
-44.0,-123.86,-79.68,83.83,17.11,-101.2,-64.39,-421.08,-442.31,-239.51,-146.5,-86.84
-46.26,-129.03,-82.93,87.58,17.86,-105.38,-64.58,-427.57,-450.9,-245.25,-151.12,-91.27
-48.49,-132.68,-84.8,90.58,18.04,-108.15,-64.86,-432.18,-457.18,-249.99,-155.14,-95.26
-50.68,-135.06,-85.53,92.96,17.75,-109.72,-65.19,-435.12,-461.41,-253.83,-158.64,-98.87
-52.54,-137.79,-86.63,95.28,17.65,-111.65,-65.05,-436.76,-464.84,-257.22,-161.98,-102.5
-54.02,-140.84,-88.09,97.5,17.72,-113.9,-64.41,-436.99,-467.37,-260.1,-165.15,-106.15
-55.27,-143.55,-89.26,99.4,17.69,-115.84,-63.51,-435.7,-468.52,-262.3,-167.99,-109.64
-56.2,-146.29,-90.52,101.11,17.72,-117.83,-62.21,-432.94,-468.54,-263.91,-170.59,-113.07
-56.98,-147.73,-90.62,102.11,17.28,-118.61,-60.88,-428.14,-466.25,-264.48,-172.58,-116.09
-57.6,-147.77,-89.46,102.33,16.33,-118.07,-59.55,-421.23,-461.52,-263.97,-173.94,-118.67
-57.91,-147.34,-87.93,102.13,15.25,-117.12,-57.91,-412.48,-455.12,-262.64,-174.89,-121.05
-57.92,-146.14,-85.74,101.36,13.92,-115.46,-56.04,-401.73,-446.74,-260.37,-175.34,-123.13
-58.19,-145.55,-84.37,101.1,12.99,-114.52,-54.51,-393.36,-440.29,-258.77,-175.69,-124.78
-58.74,-145.81,-84.06,101.48,12.56,-114.51,-53.32,-387.81,-436.21,-258.01,-175.99,-125.98
-59.33,-146.0,-83.87,101.88,12.23,-114.54,-52.28,-382.85,-432.39,-257.22,-175.96,-126.75
-60.1,-146.53,-84.25,102.61,12.19,-115.02,-51.53,-379.72,-429.95,-256.86,-175.73,-127.03
-60.66,-146.8,-84.52,103.1,12.15,-115.31,-50.68,-375.91,-426.76,-256.04,-175.09,-126.95
-61.01,-146.73,-84.62,103.3,12.08,-115.35,-49.72,-371.26,-422.66,-254.7,-174.02,-126.5
-61.45,-146.98,-85.27,103.75,12.29,-115.83,-48.98,-368.13,-419.72,-253.68,-172.7,-125.57
-61.89,-147.45,-86.34,104.35,12.74,-116.61,-48.39,-366.03,-417.49,-252.8,-171.09,-124.16
-61.99,-146.75,-86.4,104.16,12.8,-116.32,-47.64,-361.63,-412.82,-250.76,-168.79,-122.28
-61.75,-144.85,-85.43,103.17,12.45,-114.91,-46.77,-354.96,-405.7,-247.56,-165.79,-119.91
-61.28,-142.33,-84.02,101.75,11.97,-112.98,-45.86,-347.3,-397.4,-243.72,-162.24,-117.05
-60.49,-138.85,-81.83,99.67,11.2,-110.18,-44.85,-337.87,-387.13,-238.9,-158.03,-113.68
-59.66,-135.38,-79.89,97.6,10.59,-107.5,-44.01,-329.24,-377.31,-234.09,-153.42,-109.75
-58.81,-131.97,-78.26,95.59,10.18,-105.01,-43.34,-321.6,-368.08,-229.35,-148.43,-105.25
-57.71,-127.86,-76.14,93.09,9.62,-101.92,-42.68,-313.0,-357.63,-223.92,-142.82,-100.18
-56.42,-123.26,-73.76,90.26,8.99,-98.45,-42.08,-304.02,-346.48,-218.02,-136.64,-94.52
-55.12,-119.35,-71.35,87.71,8.33,-95.34,-41.04,-295.16,-335.85,-212.27,-131.16,-89.77
-53.81,-116.16,-68.85,85.44,7.58,-92.57,-39.5,-286.26,-325.66,-206.63,-126.46,-86.09
-52.44,-113.29,-66.31,83.27,6.82,-89.95,-37.74,-277.52,-315.75,-200.99,-121.98,-82.73
-51.05,-111.06,-63.76,81.35,6.04,-87.67,-35.61,-269.05,-306.4,-195.48,-118.07,-80.13
-49.48,-108.58,-60.89,79.2,5.14,-85.11,-33.37,-260.1,-296.49,-189.59,-113.96,-77.41
-47.71,-105.84,-57.69,76.79,4.14,-82.25,-31.03,-250.72,-286.02,-183.3,-109.6,-74.51
-45.88,-103.56,-54.36,74.52,3.07,-79.58,-28.33,-241.36,-275.84,-177.01,-105.7,-72.27
-43.94,-101.55,-50.83,72.29,1.92,-76.97,-25.33,-231.87,-265.71,-170.63,-102.11,-70.51
-41.83,-97.58,-46.83,69.07,0.79,-73.07,-22.44,-222.62,-255.42,-163.98,-98.0,-68.13
-39.54,-91.49,-42.35,64.82,-0.28,-67.8,-19.68,-213.69,-245.05,-157.09,-93.38,-65.14
-37.1,-84.26,-37.47,59.94,-1.39,-61.72,-16.86,-204.83,-234.59,-149.98,-88.57,-61.98
-34.47,-75.26,-32.1,54.17,-2.49,-54.46,-14.08,-196.16,-224.0,-142.62,-83.38,-58.39
-31.74,-66.01,-26.46,48.2,-3.64,-46.92,-11.03,-187.62,-213.68,-135.24,-78.49,-55.24
-28.89,-56.58,-20.54,42.06,-4.86,-39.16,-7.68,-179.21,-203.66,-127.84,-73.96,-52.61
-25.89,-45.67,-14.17,35.14,-6.08,-30.37,-4.28,-171.07,-193.73,-120.3,-69.28,-49.83
-22.74,-33.57,-7.39,27.6,-7.32,-20.74,-0.74,-163.21,-183.99,-112.67,-64.62,-47.13
-20.33,-23.7,-1.46,21.58,-8.74,-12.72,2.3,-156.09,-174.81,-105.46,-59.8,-44.01
-18.74,-16.22,3.49,17.2,-10.35,-6.43,4.77,-149.83,-166.21,-98.73,-54.76,-40.36
-17.56,-9.72,8.06,13.55,-12.08,-0.84,7.01,-144.2,-158.14,-92.27,-49.71,-36.57
-17.05,-5.1,11.89,11.21,-13.97,3.4,8.82,-139.39,-150.69,-86.25,-44.58,-32.49
-16.7,-0.03,15.77,8.79,-15.92,7.91,10.52,-135.16,-143.67,-80.34,-39.37,-28.24
-16.47,5.59,19.74,6.22,-17.93,12.77,12.11,-131.53,-137.08,-74.55,-34.1,-23.85
-16.88,9.8,23.07,4.72,-20.08,16.58,13.28,-128.8,-131.17,-69.18,-28.73,-19.13
-17.82,13.06,25.94,4.02,-22.36,19.68,14.08,-126.93,-125.91,-64.19,-23.26,-14.09
-17.52,17.53,29.21,1.89,-24.1,23.59,12.45,-125.55,-121.15,-59.25,-18.0,-9.34
-15.9,23.14,32.88,-1.69,-25.23,28.26,8.12,-124.68,-116.91,-54.38,-12.97,-4.89
-13.73,29.18,36.6,-5.86,-26.06,33.18,2.07,-124.53,-113.3,-49.73,-8.03,-0.48
-10.55,36.16,40.59,-11.18,-26.4,38.7,-6.32,-125.02,-110.29,-45.24,-3.27,3.76
-7.51,42.29,44.12,-16.03,-26.66,43.55,-16.0,-126.52,-108.11,-41.18,1.5,8.2
-4.69,47.49,47.13,-20.3,-26.86,47.66,-26.93,-129.08,-106.79,-37.61,6.29,12.88
-1.09,53.06,50.17,-25.31,-26.63,51.96,-40.25,-132.49,-106.23,-34.34,10.93,17.48
3.06,58.6,53.06,-30.7,-26.03,56.15,-55.8,-136.84,-106.52,-31.43,15.46,22.08
5.94,61.83,54.57,-34.11,-25.27,58.49,-67.14,-139.39,-106.39,-29.24,18.77,25.96
7.52,62.63,54.62,-35.46,-24.31,58.88,-73.82,-139.84,-105.74,-27.79,20.73,28.99
8.49,61.8,53.66,-35.62,-23.09,57.93,-78.82,-139.6,-105.23,-27.0,21.86,31.57
8.37,58.7,51.34,-33.95,-21.64,55.15,-80.38,-137.87,-104.52,-26.96,21.84,33.49
8.47,54.96,48.49,-32.15,-19.74,51.78,-82.61,-136.23,-104.34,-27.48,21.24,35.06
8.86,50.61,45.1,-30.26,-17.36,47.81,-85.72,-134.77,-104.75,-28.55,20.09,36.3
8.47,44.25,40.44,-26.89,-14.62,42.19,-86.14,-132.0,-105.09,-30.41,17.77,36.83
7.57,36.17,34.66,-22.36,-11.46,35.13,-84.69,-128.22,-105.51,-33.01,14.39,36.69
5.8,27.59,28.44,-17.22,-8.97,27.58,-83.03,-125.57,-107.02,-36.23,10.79,35.47
2.99,18.42,21.72,-11.33,-7.23,19.46,-80.78,-124.02,-109.61,-40.09,6.93,33.03
-0.54,8.24,14.25,-4.61,-5.7,10.44,-77.69,-122.73,-112.92,-44.66,2.45,29.59
-4.93,-2.71,6.17,2.84,-4.68,0.7,-74.01,-122.21,-117.2,-49.94,-2.46,24.97
-10.27,-15.56,-3.17,11.78,-3.56,-10.64,-67.8,-120.8,-121.72,-56.09,-8.49,19.29
-16.58,-30.42,-13.82,22.26,-2.31,-23.66,-58.92,-118.39,-126.42,-63.15,-15.72,12.53
-23.97,-46.53,-25.37,33.87,-1.48,-37.78,-48.48,-116.21,-131.91,-71.03,-23.66,4.44
-32.5,-64.18,-37.98,46.83,-0.96,-53.24,-35.97,-113.89,-138.03,-79.79,-32.5,-5.0
-39.05,-79.04,-48.12,57.53,0.14,-65.83,-27.12,-111.77,-142.54,-86.49,-39.44,-12.18
-43.35,-90.62,-55.4,65.63,1.83,-75.11,-22.52,-110.01,-145.3,-90.84,-44.18,-16.81
-46.95,-101.18,-61.61,72.97,3.75,-83.22,-19.06,-108.18,-147.23,-94.27,-48.16,-20.64
-48.97,-109.48,-65.74,78.53,6.13,-88.95,-18.36,-106.38,-147.73,-95.95,-50.57,-22.66
-51.3,-117.87,-69.75,84.32,8.29,-94.6,-17.3,-104.72,-148.21,-97.56,-52.93,-25.07
-54.05,-126.49,-73.75,90.48,10.2,-100.32,-15.63,-103.14,-148.73,-99.19,-55.32,-28.0
-55.53,-133.04,-75.84,95.09,12.37,-103.86,-16.31,-101.73,-148.0,-99.24,-56.27,-29.47
-56.13,-137.97,-76.39,98.56,14.64,-105.65,-18.71,-100.5,-146.3,-98.02,-56.05,-29.94
-56.61,-142.25,-78.12,101.38,16.59,-108.01,-19.04,-98.73,-145.03,-97.71,-56.89,-31.28
-56.82,-145.61,-81.01,103.31,18.22,-110.81,-17.39,-96.38,-144.15,-98.28,-58.77,-33.37
-56.6,-147.79,-83.96,104.31,19.64,-113.18,-15.15,-93.81,-143.13,-98.87,-60.78,-35.6
-56.07,-148.91,-87.6,104.41,20.72,-115.6,-11.42,-90.82,-142.28,-99.97,-63.45,-38.4
-54.31,-147.72,-89.8,102.75,21.86,-116.09,-9.18,-87.84,-140.41,-99.87,-65.07,-40.12
-51.26,-144.08,-90.4,99.24,23.06,-114.46,-8.64,-84.91,-137.41,-98.42,-65.5,-40.67
-47.42,-138.59,-90.97,94.24,24.02,-112.08,-7.56,-81.64,-134.14,-96.9,-66.02,-41.17
-42.56,-130.9,-91.02,87.49,24.82,-108.45,-6.62,-78.13,-130.31,-94.9,-66.23,-41.25
-38.96,-125.9,-91.23,82.85,25.68,-106.3,-5.59,-74.96,-127.08,-93.25,-66.39,-41.44
-36.86,-124.05,-91.84,80.66,26.57,-106.0,-4.22,-72.16,-124.64,-92.15,-66.63,-41.89
-34.97,-122.7,-92.13,78.87,27.44,-105.87,-3.1,-69.49,-122.22,-90.92,-66.54,-42.06
-33.94,-123.2,-92.33,78.52,28.35,-106.69,-2.14,-67.11,-120.17,-89.8,-66.22,-42.1
-32.5,-122.76,-92.4,77.39,29.07,-107.15,-0.93,-64.58,-117.97,-88.59,-65.81,-41.96
-30.56,-121.13,-92.26,75.28,29.6,-107.08,0.47,-61.9,-115.58,-87.23,-65.26,-41.58
-29.27,-120.87,-92.14,74.22,30.09,-107.85,1.97,-59.4,-113.54,-86.06,-64.59,-41.12
-28.38,-121.38,-92.02,73.72,30.47,-109.16,3.64,-56.99,-111.75,-85.02,-63.81,-40.56
-27.5,-120.03,-90.79,72.42,30.24,-108.48,4.54,-54.43,-109.08,-83.05,-62.26,-39.11
-26.78,-116.89,-88.38,70.47,29.36,-105.75,4.57,-51.72,-105.5,-80.08,-59.87,-36.72
-26.21,-112.85,-85.32,68.2,28.03,-102.0,4.25,-48.93,-101.49,-76.61,-56.99,-33.75
-25.78,-107.27,-81.31,65.33,26.1,-96.59,3.31,-46.0,-96.76,-72.36,-53.41,-29.97
-25.98,-102.34,-77.03,63.17,23.9,-91.32,2.28,-43.17,-92.11,-68.03,-49.53,-25.85
-26.88,-98.18,-72.52,61.8,21.43,-86.3,1.2,-40.46,-87.59,-63.67,-45.35,-21.42
-28.2,-93.2,-67.19,60.34,18.39,-80.08,-0.41,-37.7,-82.56,-58.67,-40.52,-16.24
-30.08,-87.87,-61.19,59.1,14.83,-73.04,-2.45,-34.94,-77.19,-53.21,-35.13,-10.42
-30.9,-83.39,-56.49,57.57,12.3,-67.67,-3.4,-31.99,-72.37,-48.67,-31.22,-6.43
-30.5,-79.72,-53.21,55.62,10.9,-64.04,-3.16,-28.84,-68.12,-45.14,-28.93,-4.46
-29.77,-76.66,-50.52,53.74,9.93,-61.25,-2.39,-25.6,-64.14,-42.03,-27.36,-3.4
-28.26,-74.51,-48.95,51.78,9.83,-59.96,-0.68,-22.22,-60.66,-39.75,-27.07,-3.94
-26.89,-72.2,-47.22,49.86,9.59,-58.36,0.99,-18.76,-57.01,-37.33,-26.79,-4.54
-25.73,-69.76,-45.26,48.03,9.18,-56.42,2.56,-15.22,-53.19,-34.73,-26.46,-5.12
-23.94,-67.98,-44.21,46.12,9.46,-55.6,4.91,-11.52,-49.71,-32.77,-27.24,-7.07
-21.72,-66.68,-43.82,44.17,10.23,-55.56,7.83,-7.69,-46.46,-31.26,-28.88,-10.11
-20.33,-65.16,-42.55,42.71,10.38,-54.64,10.69,-1.52,-39.53,-26.82,-29.01,-11.89
-19.8,-63.45,-40.42,41.76,9.93,-52.88,13.57,7.2,-28.58,-19.2,-27.58,-12.39
-19.64,-61.77,-37.99,41.11,9.28,-50.84,16.64,17.48,-15.37,-9.9,-25.56,-12.54
-20.17,-59.98,-34.9,40.91,8.16,-48.14,19.77,29.93,1.22,2.03,-22.34,-11.77
-20.45,-58.74,-32.37,40.83,7.45,-46.16,23.58,43.35,18.78,14.41,-19.61,-11.81
-20.43,-58.1,-30.46,40.86,7.22,-44.97,28.09,57.7,37.23,27.13,-17.48,-12.8
-20.85,-57.59,-28.26,41.29,6.78,-43.56,32.93,74.18,58.76,42.13,-14.58,-13.36
